station_id,timestamp,PM25,NO2,O3,CO,SO2,TSP
211,2025-12-21 13:00:00,23.42832105577779,62.40641175371127,76.35479879634421,601.1863646118135,,38.540213105023575
211,2025-12-21 14:00:00,22.969839085837148,80.84881224493854,63.48939031480653,634.2874375230409,,51.58976228135121
211,2025-12-21 15:00:00,17.220651405222426,67.83605409654403,73.18753785637334,719.773201968557,,100.44260555160714
211,2025-12-21 16:00:00,26.020520736264498,73.4052357947882,64.56401494068983,495.89620996946707,,41.604835666743334
211,2025-12-21 17:00:00,22.61288934746606,75.41969626662038,56.037704092530134,435.5864025785768,,54.991168385884485
211,2025-12-21 18:00:00,15.561096312248706,78.0959906596598,51.133652441056185,700.2128405896749,,24.59642567180885
211,2025-12-21 19:00:00,8.393321919600423,65.73237754034109,44.22379767112872,550.7560379741362,,54.17387330650295
211,2025-12-21 20:00:00,26.29783559124155,69.68693974194379,55.218347268284525,820.845989617801,,74.39156012336028
211,2025-12-21 21:00:00,19.72407751053032,84.31918614450427,37.73122282867135,667.7297753083342,,57.1302176309323
211,2025-12-21 22:00:00,23.350264288918897,77.99662232995965,62.807648304503054,835.9198842937604,,64.94491074710263
211,2025-12-21 23:00:00,25.791287204220648,87.1238608259129,55.811987555143425,593.8614329134463,,72.07395980193749
211,2025-12-22 00:00:00,21.95541341845914,74.88067246682338,39.42084795948952,857.7479766773229,,70.68555745892571
211,2025-12-22 01:00:00,27.135469683110255,60.157740807632,64.22962501662592,754.8095967974118,,36.652564151607436
211,2025-12-22 02:00:00,21.049174491505738,87.11353258758855,48.774812864404545,682.4179896690347,,61.97774144259031
211,2025-12-22 03:00:00,26.995656393722307,47.82665399827543,49.72175465825702,710.3009509957917,,80.42589478647211
211,2025-12-22 04:00:00,21.87400436614088,59.97570387506616,56.03987530127899,497.5246860982999,,94.34920738498897
211,2025-12-22 05:00:00,22.52983933833165,87.24340011868975,39.90441638277852,650.9313900721942,,103.55336460064848
211,2025-12-22 06:00:00,33.00501344550286,83.71470100310182,56.391533218646764,614.8874429979205,,107.47764198358715
211,2025-12-22 07:00:00,12.737144882251147,85.30349944354506,79.44418250250797,817.4414185785241,,134.32211394224512
211,2025-12-22 08:00:00,29.403315805094138,64.52819315309004,69.33050514040126,563.8725703296967,,50.35597929898994
211,2025-12-22 09:00:00,33.39489872345756,77.34729552548436,61.84733146922739,694.9170600531991,,31.00175672610337
211,2025-12-22 10:00:00,13.331263187372414,52.38932189894624,85.2154043739126,685.8796807996321,,74.15320781513107
211,2025-12-22 11:00:00,37.89529807183978,49.51533747269933,69.71099593256638,729.7106476539625,,113.89503687584302
211,2025-12-22 12:00:00,21.845150240712183,73.80497729595862,89.44627096571382,781.6270079303226,,58.87249576697204
211,2025-12-22 13:00:00,17.941664857654256,86.35745110903062,62.94514743633722,639.7321291992123,,43.05958413260301
211,2025-12-22 14:00:00,18.536225398695457,67.28835620401091,72.05339403507341,573.8628818490738,,26.75750060759229
211,2025-12-22 15:00:00,17.3806084709394,84.27326601345442,84.68210087045314,830.2634733897982,,59.3702566373768
211,2025-12-22 16:00:00,28.050411182581826,83.12646072017984,38.82193098292976,626.803662995231,,52.764770313189985
211,2025-12-22 17:00:00,28.71185048620417,62.322060716890626,47.07519248195499,503.7890212652961,,41.82325709434789
211,2025-12-22 18:00:00,25.825111601071843,64.84609381176541,29.63501256408035,721.1335419980185,,54.0018695849672
211,2025-12-22 19:00:00,27.400774621728768,87.11733774033179,72.07757762858613,750.0884754187603,,79.3516090156881
211,2025-12-22 20:00:00,16.55337666763878,81.79562471089547,61.626353487986655,827.0955011191604,,54.295656577664545
211,2025-12-22 21:00:00,24.960956148725312,82.33894873351421,56.04108385404899,823.4194739262068,,24.44334073962758
211,2025-12-22 22:00:00,13.723215300023567,64.09374965060259,24.36550906229642,602.8382092989501,,77.55760782716122
211,2025-12-22 23:00:00,21.28351895364837,89.29338184137268,71.10174830879642,874.949116937167,,63.2697625201714
211,2025-12-23 00:00:00,31.40663861798643,87.70843048875653,42.89308209435045,618.1912138226239,,32.84657203949182
211,2025-12-23 01:00:00,16.38631189659389,80.95628029112845,62.67728762195355,517.8330126786675,,75.68716751605261
211,2025-12-23 02:00:00,16.85107778681084,84.36023085192899,28.814378337095693,813.4831949157751,,53.28846431147667
211,2025-12-23 03:00:00,19.301553065813447,70.28024444289954,44.45365801193216,741.944018052907,,62.356158510449255
211,2025-12-23 04:00:00,28.90273354532414,81.1847383492792,34.811293144685756,820.9043021506195,,57.1682333679147
211,2025-12-23 05:00:00,34.20145434195657,86.19620235307228,56.46370611072417,702.1784520824532,,73.46755148006415
211,2025-12-23 06:00:00,37.807731780058795,75.47834981461224,59.75708627886729,704.4356219871968,,86.48289576785804
211,2025-12-23 07:00:00,16.56592135296022,64.31975290648792,31.75712315504125,581.3230598938763,,59.86428015109807
211,2025-12-23 08:00:00,19.064100749587205,73.67743024276425,75.55042952063863,656.4642500089789,,57.39100312909979
211,2025-12-23 09:00:00,22.238900022653453,82.74237469590533,59.92401857369731,691.7238940018049,,133.44572157838456
211,2025-12-23 10:00:00,21.72699559708083,88.13146720051587,89.36155986840566,670.687136426268,,55.37776970374543
211,2025-12-23 11:00:00,9.797157344054838,86.91843200913377,65.80448947264644,738.7404932895904,,98.86974060758708
211,2025-12-23 12:00:00,21.825129764785455,78.07540121545016,84.04929930585111,619.5452582106285,,82.79252322751205
211,2025-12-23 13:00:00,13.352623350905633,52.44012259294476,53.46941395401987,759.1240774003244,,28.43050056547419
211,2025-12-23 14:00:00,5.036343746872267,38.69846486606228,65.77609687087755,710.8739410047699,,32.88372902696079
211,2025-12-23 15:00:00,19.014029874498966,60.687499885127885,67.3703406914907,696.588865711719,,45.97726946621986
211,2025-12-23 16:00:00,21.130330760183835,75.87830181970911,82.34199649008569,560.1031594507435,,36.86044211476994
211,2025-12-23 17:00:00,28.87282308641255,83.4857940323486,86.90722157454545,648.5283044255467,,88.72494674652414
211,2025-12-23 18:00:00,23.719414541459646,89.91101441999133,87.75733443861857,662.5557368665952,,43.26948962734643
211,2025-12-23 19:00:00,18.442334821578434,61.55733017674384,70.23764488771513,640.803591206528,,96.66571142823908
211,2025-12-23 20:00:00,0.8167506909980902,72.69130929180481,34.32687781144138,588.8176960573106,,69.85334147506855
211,2025-12-23 21:00:00,20.873379637033597,82.52586707802467,55.434673613506014,732.1178213869049,,43.08093324219076
211,2025-12-23 22:00:00,26.339691878072156,85.02011804645724,52.13733269068415,592.4640735271311,,39.726250651006126
211,2025-12-23 23:00:00,14.489104783185134,72.99457091378112,54.81855849489501,738.6891332620357,,66.01582158826528
211,2025-12-24 00:00:00,17.6023301482335,83.93180600091463,45.22229705702657,771.5183500364639,,69.06251070188748
211,2025-12-24 01:00:00,11.987015302477577,85.30682677247881,55.889693066586126,580.0882351000247,,70.41634769091566
211,2025-12-24 02:00:00,13.794622735835466,82.53877059770042,57.27957385342554,389.43725248677015,,39.71767181061485
211,2025-12-24 03:00:00,21.99291284075852,70.24453529084201,61.72669833123642,539.9714489629739,,38.21720084579314
211,2025-12-24 04:00:00,27.967541869875383,67.99091592414635,55.11115977069029,482.86705506199854,,27.63098774231635
211,2025-12-24 05:00:00,21.760842239085374,80.35443911329129,61.943308971095306,724.0406504203238,,22.39027227926232
211,2025-12-24 06:00:00,32.350702482061656,79.5001819957877,71.64437260534338,624.1996462759034,,56.948018522733726
211,2025-12-24 07:00:00,31.822875979616175,62.879305545350334,70.13656730232567,591.8225919035725,,82.53335910433289
211,2025-12-24 08:00:00,7.648758373320386,76.00981342327806,51.09528297996644,792.1446452183658,,73.21070454758394
211,2025-12-24 09:00:00,15.513658012980422,81.22146563061942,77.53470707539739,723.4314402572975,,47.033340524093816
211,2025-12-24 10:00:00,24.055970990327275,78.75687932044688,74.47532860521557,554.6582307786265,,112.6183087515374
211,2025-12-24 11:00:00,48.83947939198247,74.38487264303049,49.524976701130186,620.7184988174921,,46.11994385815654
211,2025-12-24 12:00:00,15.721433975297202,65.66831158995781,85.93323275336783,717.6056513823906,,0.07288185678704005
211,2025-12-24 13:00:00,21.68365869167183,84.88170750636063,70.83544897640036,640.3648015755394,,62.87042278220435
211,2025-12-24 14:00:00,16.968527768510878,77.3094381917449,71.3159384827927,531.9909915678182,,59.630387015444384
211,2025-12-24 15:00:00,18.108473292073683,71.0661664620728,74.49113285150933,897.0156886709691,,41.004904697904706
211,2025-12-24 16:00:00,9.950974712912728,85.94044365600881,55.33841894203978,641.8187243520805,,49.73801559409023
211,2025-12-24 17:00:00,10.210230463716712,62.12107874296433,73.08090322642997,638.5125930677386,,4.9011608488830065
211,2025-12-24 18:00:00,28.184029043444642,75.32945970960364,44.534110947696384,831.1389044194991,,72.77829912337897
211,2025-12-24 19:00:00,46.37651086327439,82.53979730782308,72.92721935596018,806.4218092641851,,99.57814362220849
211,2025-12-24 20:00:00,18.26108140145886,77.95868382420791,51.82881944749145,822.7941854419554,,100.18997192419732
211,2025-12-24 21:00:00,19.241522037102403,79.95492469534852,62.326420620675606,666.6233377016832,,80.19598537571702
211,2025-12-24 22:00:00,7.70691693585826,73.92595490849148,45.62331683529833,376.49526274746347,,41.18337172084458
211,2025-12-24 23:00:00,16.820842692344268,83.30996079446244,71.43513940291889,659.2209190514749,,41.31417007719607
211,2025-12-25 00:00:00,22.218143161089383,71.68714837052133,41.96917570526854,772.8762354483125,,60.17387509044893
211,2025-12-25 01:00:00,28.450099369609394,86.12182873531545,61.39983963476001,562.6197356278196,,65.17294949143471
211,2025-12-25 02:00:00,22.97355563145334,68.08816675068293,32.28344734370574,782.672910142866,,59.541581691633795
211,2025-12-25 03:00:00,13.827626747697408,84.88384655839491,66.94670389268377,400.98617806426614,,13.670245622572166
211,2025-12-25 04:00:00,16.346226127530105,69.22411682535143,39.014093555516794,743.8963465122937,,69.29201255730544
211,2025-12-25 05:00:00,29.624955962406524,85.34820044219568,55.62926230316127,713.4393215720152,,89.76814790956766
211,2025-12-25 06:00:00,35.188030844583515,63.865185390245905,27.17371879858709,841.4603308170347,,113.63432809595858
211,2025-12-25 07:00:00,14.487399582306951,60.265734207938024,63.68369637009358,840.1867526883659,,133.56909385863722
211,2025-12-25 08:00:00,27.237692672462515,82.53304653910322,56.93784341010133,707.1256240862514,,56.94285958880657
211,2025-12-25 09:00:00,12.138922026798541,74.01849598702864,89.87838183029255,768.1974153170324,,75.56257262831203
211,2025-12-25 10:00:00,31.365493020217553,60.00449758220499,81.90421959961706,611.7872745967672,,19.72797720632254
211,2025-12-25 11:00:00,38.66477632968296,84.29211287760859,78.75834501946035,682.7822095040715,,15.072272653886523
211,2025-12-25 12:00:00,22.159240993398104,83.2749211451518,57.7000338637037,649.8486490970283,,48.23081259517708
211,2025-12-25 13:00:00,30.526407697262307,82.47398410617672,79.6271360544442,661.6867072732491,,41.75934468561227
211,2025-12-25 14:00:00,8.043389631727202,80.90061926958312,62.737055640079376,514.9499709028316,,57.85702698938031
211,2025-12-25 15:00:00,18.555187331206916,57.30126250952336,69.98992156952832,857.9730849860729,,69.93681943506196
211,2025-12-25 16:00:00,22.18862186853285,86.78758415669239,56.1990854443902,545.3235815596462,,56.54644356819699
211,2025-12-25 17:00:00,23.003606411307327,84.37252398480692,47.18681251063404,663.9459195085966,,62.91307851292066
211,2025-12-25 18:00:00,21.440025949794794,77.36917044898607,68.0798363381185,642.5400286086764,,50.42803710631026
211,2025-12-25 19:00:00,25.941169639252134,79.01382755751348,64.3371471826236,756.3486835916432,,32.55941039382206
211,2025-12-25 20:00:00,18.63439878440906,67.05860322735305,28.0909047640844,438.9691806828489,,64.55214537912771
211,2025-12-25 21:00:00,22.099802806951388,84.56236778086809,75.43405889192542,312.71043463479833,,69.66832901241132
211,2025-12-25 22:00:00,31.721700726127228,69.40981913886918,51.14072489911659,592.5516921886053,,42.654680311229335
211,2025-12-25 23:00:00,20.99054016033249,81.28744223664268,82.55493058697203,697.7149363706213,,104.88596038218436
211,2025-12-26 00:00:00,21.981391581341885,88.29239800293706,58.08018913221885,812.1511361395784,,49.63087001336892
211,2025-12-26 01:00:00,30.975900247762286,80.89904255597978,46.46706173877173,813.4125361760731,,66.29393668602765
211,2025-12-26 02:00:00,26.58325092863185,86.53630894022429,56.93100104656184,749.5462540227705,,20.503595778586156
211,2025-12-26 03:00:00,32.75685356431532,71.59623931479038,34.508724136877966,680.7291319789672,,72.53076674511752
211,2025-12-26 04:00:00,18.647547476376495,66.19390311668128,47.39556173180086,615.5074809895899,,66.03023419379063
211,2025-12-26 05:00:00,27.44227070176406,73.04487106176929,60.8999186863558,701.3689848747725,,19.30253947791721
211,2025-12-26 06:00:00,8.27797732390197,87.97847591218279,52.76094578399926,694.0938776651036,,75.8595929583374
211,2025-12-26 07:00:00,28.320029318091095,71.49669179235909,45.00112811833745,584.3639048088605,,84.28561725329403
211,2025-12-26 08:00:00,34.595031691771844,81.638705414296,32.80930507147945,499.47777085199846,,40.889666120065606
211,2025-12-26 09:00:00,15.986921710744184,81.70542254534466,77.63180881054713,653.3130364253876,,91.8600477780765
211,2025-12-26 10:00:00,13.285473310701283,73.8238951357846,87.83303651626564,496.2717283806039,,73.3756267761046
211,2025-12-26 11:00:00,20.142209652796804,78.25227427599796,69.2444356310122,631.0026761473251,,8.012925148308042
211,2025-12-26 12:00:00,18.571627599766884,66.22545421400402,65.96347789901816,702.6027090692215,,69.85788009926726
211,2025-12-26 13:00:00,11.045573876793897,54.09032610019386,71.126728178001,557.3512098570853,,50.07144754511912
211,2025-12-26 14:00:00,11.701140325615043,80.67402980444106,71.3827325435614,708.4217573568789,,40.51716130188587
211,2025-12-26 15:00:00,16.593698255989928,84.1921253865856,78.55505212155262,888.514287526479,,82.24101448922536
211,2025-12-26 16:00:00,18.9636569535755,68.94091841538699,67.55661422769316,808.7658976778193,,64.87522921352405
211,2025-12-26 17:00:00,21.974762810830292,81.02047909920898,70.88751954754244,337.7431965368088,,66.36743585717419
211,2025-12-26 18:00:00,11.043928176018698,68.60115036805195,53.605033485385924,906.4133085591958,,53.72165921220195
211,2025-12-26 19:00:00,44.998315423167654,85.01491846180636,66.79612400116731,736.1167344225915,,36.40159888303865
211,2025-12-26 20:00:00,22.09463584750759,83.95563487551598,38.99061951391802,671.3514041699218,,45.84378588815412
211,2025-12-26 21:00:00,27.31402071391678,86.84570872502373,53.63462474955024,686.9766653410234,,66.39690457223794
211,2025-12-26 22:00:00,25.77266867720699,71.33084718220418,42.07160563902584,848.5959534824444,,52.88934176979508
211,2025-12-26 23:00:00,13.268627262543902,63.3658017533943,59.032374636340045,793.7324054546632,,73.39567066239603
211,2025-12-27 00:00:00,26.705987250791335,65.26249414088366,57.645431847087984,657.3378500597973,,54.50321094758395
211,2025-12-27 01:00:00,30.2025398858228,84.68051788779213,57.026300042418676,795.118869670389,,68.63333500704609
211,2025-12-27 02:00:00,25.492728856915804,85.4372909218559,43.104556217773954,642.9143371718393,,83.78288423041843
211,2025-12-27 03:00:00,25.31923470951476,80.70390866878076,62.254875772604464,735.7699539606492,,23.42034015919733
211,2025-12-27 04:00:00,40.07566416953973,78.81535945589115,32.714873468853185,558.296921629297,,35.719180154715595
211,2025-12-27 05:00:00,25.60884454459695,84.0555077229289,48.36397968142305,772.0143122060516,,78.21023110426856
211,2025-12-27 06:00:00,30.410849664713417,56.54396517946081,50.949258904347055,417.16778297694907,,77.84953212439038
211,2025-12-27 07:00:00,25.76488910772276,80.65784914516895,69.35938039224234,655.8225249853618,,74.80217951196688
211,2025-12-27 08:00:00,31.981758888204126,79.7422267980473,82.41998232251179,787.7362948035894,,37.2278816579462
211,2025-12-27 09:00:00,28.873827584529963,89.36014026475542,65.61824009541859,587.2037571385401,,49.23581402691115
211,2025-12-27 10:00:00,24.726883807607198,72.42428701689677,87.21258716775675,530.9324670244309,,54.29612946518685
211,2025-12-27 11:00:00,20.225419115265858,59.80417679196496,80.82518352024216,707.9779542596614,,61.680188783368
211,2025-12-27 12:00:00,22.682846539161353,80.06385565335528,70.39274845284983,789.1315366086809,,29.00960911421761
211,2025-12-27 13:00:00,15.569464763802817,66.22286423545144,82.72068221264074,647.7669635347038,,41.91489121204917
211,2025-12-27 14:00:00,7.812964559070445,79.72700763040243,50.03661559404416,554.1809893742709,,51.223352791491614
211,2025-12-27 15:00:00,24.3221361803323,75.30309890398102,75.48647833797995,651.4404634836849,,56.828082871362525
211,2025-12-27 16:00:00,17.848302696144803,87.85982193735377,62.74976792152743,504.399867609153,,26.38196760451978
211,2025-12-27 17:00:00,24.684685164810283,82.2054524814888,56.90856719870459,704.8681862435699,,74.95975030278291
211,2025-12-27 18:00:00,24.05341507063611,76.1967580205364,82.68095844830425,783.1009501625658,,87.05425384689867
211,2025-12-27 19:00:00,35.1221736426878,68.58365114124591,71.1864287008421,524.5374139262849,,42.224216281299405
211,2025-12-27 20:00:00,35.2578853408654,80.41468016305797,42.07091158425272,673.5789670419765,,66.32089325093708
211,2025-12-27 21:00:00,22.3803530621544,80.90747423719321,62.87916243640332,558.2995477606954,,70.69783705550509
211,2025-12-27 22:00:00,21.907686875629025,75.07933053797713,53.1138031563905,670.9425054706329,,55.90833411001785
211,2025-12-27 23:00:00,35.84273648617166,84.8498405776267,52.38687494848563,405.13499321282103,,44.43296935696294
211,2025-12-28 00:00:00,20.875450402395362,76.03874046959525,70.91084130789572,675.809902969722,,92.94883778343042
211,2025-12-28 01:00:00,23.848223379612737,86.88494815856855,51.492480210841016,696.6656084563366,,110.11812450276473
211,2025-12-28 02:00:00,7.414407265790204,56.30334444566471,45.51885055936521,697.4092979652231,,85.16603825992631
211,2025-12-28 03:00:00,30.588203914971494,80.56284191903634,65.57141329558311,817.7612130775727,,76.25751662120885
211,2025-12-28 04:00:00,35.26347021289256,77.90428521050164,60.38969310725472,701.9738995053665,,67.521033796904
211,2025-12-28 05:00:00,37.0997995062978,51.400183378021154,35.5948624642266,542.7344138734462,,59.65134678021819
211,2025-12-28 06:00:00,24.858207875922556,65.55338058952674,43.11108676487301,593.0967614562626,,153.08669753538499
211,2025-12-28 07:00:00,45.81565072030951,81.98702404085272,56.88365638245277,577.3015176180419,,12.515412627090905
211,2025-12-28 08:00:00,20.844356138231795,73.14101723922826,69.06204475894413,512.0407858047022,,43.02686372447465
211,2025-12-28 09:00:00,21.93012246596961,68.02391719180999,89.8733779178668,594.3277010470049,,80.67404356139274
211,2025-12-28 10:00:00,19.532639327647,66.11285204174852,75.90693786974089,720.4748013586113,,80.55015420440564
211,2025-12-28 11:00:00,17.28581102231512,76.61409987877418,89.82937449248713,509.77651270002957,,21.49290359463259
211,2025-12-28 12:00:00,34.092596664598176,66.49491645622098,57.40169861684548,598.652080956876,,65.25015739983328
211,2025-12-28 13:00:00,15.230163518375937,72.54384821372085,65.7821394815603,575.0609008548896,,24.30129763783375
211,2025-12-28 14:00:00,32.124452999532835,87.62906350147037,87.22991530593815,603.4527016208415,,41.59727528048917
211,2025-12-28 15:00:00,11.687558515525089,44.3262501562565,51.16005197923724,352.63533807351723,,0.714220501729288
211,2025-12-28 16:00:00,12.187070704184142,85.53734353760518,88.23322179874508,739.8713131379893,,63.5427574556097
211,2025-12-28 17:00:00,15.148297915290508,77.70624444926911,74.24300625278958,774.5286424159533,,46.92350599125481
211,2025-12-28 18:00:00,15.148677172770588,68.27565709167682,65.58414724239194,759.5153806449003,,46.66739089769283
211,2025-12-28 19:00:00,23.130477041875704,70.02434476810339,85.92937449101865,641.9128027188575,,93.78053623562141
211,2025-12-28 20:00:00,23.74984502152068,78.30755524151283,32.569548572912964,683.5445073535839,,26.02236076518585
211,2025-12-28 21:00:00,27.564631954598497,74.37286577279454,62.15012336921116,596.6842554565543,,50.27551571219064
211,2025-12-28 22:00:00,26.765705452401587,85.7484566845937,80.18595678770505,629.8589020079984,,82.86386948248385
211,2025-12-28 23:00:00,23.990397494845382,79.6191657522957,55.115072626153164,676.9924559950299,,45.760571576089326
211,2025-12-29 00:00:00,26.902063998525332,80.70236026450786,58.17586472240167,614.2735613078294,,65.48937966808734
211,2025-12-29 01:00:00,18.651853805028274,83.05609369067857,67.56583621828003,416.1014529846896,,13.187216876901356
211,2025-12-29 02:00:00,30.399500481983416,87.23355733400541,55.81363588307017,527.0749423357031,,67.60801265366983
211,2025-12-29 03:00:00,47.74168621123004,88.87212878938708,47.169900070433684,638.4136410184582,,78.99765050091803
211,2025-12-29 04:00:00,34.0878848543719,62.692240704685666,44.40246305032473,544.3201960422399,,37.45157190387095
211,2025-12-29 05:00:00,25.619425850295272,56.89723298129534,59.600241290029444,789.0383769350705,,62.611696452152536
211,2025-12-29 06:00:00,17.640186078241502,46.493351095193866,51.16285194979151,550.5390232061046,,101.72885726558711
211,2025-12-29 07:00:00,18.32255023028533,85.1191361509919,67.75546952699142,534.8550736088056,,113.73451586004525
211,2025-12-29 08:00:00,14.345494512437284,79.69748452657247,70.00108581113611,516.5584088961868,,72.82350417819346
211,2025-12-29 09:00:00,28.819744324306292,63.99778849148468,75.19595255088848,780.5631751943091,,13.23688646566382
211,2025-12-29 10:00:00,9.54166599564268,83.55159615656038,68.68166198418128,727.8380578422083,,74.95977838951835
211,2025-12-29 11:00:00,12.761763244676104,64.97795633144776,83.4801993662533,569.7161288261495,,92.35609366721636
211,2025-12-29 12:00:00,16.607486444539244,78.57591052401807,85.67390869493806,503.8273675855666,,62.94895756481634
211,2025-12-29 13:00:00,31.45542266943883,89.29496745276438,70.25214485067598,598.5601829787221,,36.407177996579684
211,2025-12-29 14:00:00,13.973814816006323,77.49929944231297,87.67320110598557,458.8080085857095,,66.0379549549848
211,2025-12-29 15:00:00,13.76290163274747,89.75609196547511,54.92537247894228,917.9241707146234,,73.83643862339254
211,2025-12-29 16:00:00,21.890329423917493,63.4825644162674,81.31158142991826,739.0737591352353,,25.397172041867265
211,2025-12-29 17:00:00,20.527210531667194,89.01487433700734,70.21837194625778,345.6799491661816,,51.763729036036146
211,2025-12-29 18:00:00,21.69581277173872,59.756103479246335,65.69930998705469,889.2698791250507,,39.94362983152565
211,2025-12-29 19:00:00,26.18732426919827,71.30636410000498,50.59690099275316,927.7063504493694,,49.28838321959822
211,2025-12-29 20:00:00,27.42162090603312,56.42152417745254,85.7700134279058,795.569907299353,,59.41943238161009
211,2025-12-29 21:00:00,25.27831951873822,65.17923917802774,74.97303228218044,655.2169122348844,,58.30993151768594
211,2025-12-29 22:00:00,18.791772111072035,77.61675957106112,65.86547431819646,731.6026984399832,,75.4834135587334
211,2025-12-29 23:00:00,23.238385125050982,80.04379945336932,33.799461064025714,865.7934153554927,,96.07830702049282
211,2025-12-30 00:00:00,17.038050046052703,86.74686341763305,50.72318711704696,669.843460632039,,73.45912310916296
211,2025-12-30 01:00:00,34.37116340225441,89.04624388016619,41.181698819991446,802.5515335832528,,89.4059619716215
211,2025-12-30 02:00:00,29.35791225788525,82.26260865987777,40.514022932667004,585.2793281595457,,27.92477396057115
211,2025-12-30 03:00:00,27.941483924942464,85.07479886384598,47.15811537891677,316.03322899267647,,22.95469083819806
211,2025-12-30 04:00:00,36.850485891768066,76.35714061129794,56.423269885698055,515.3250320240263,,112.23109042086843
211,2025-12-30 05:00:00,24.022014628979186,83.56478098681659,45.335026054567265,652.0622187586358,,82.69789075791027
211,2025-12-30 06:00:00,26.311756037058775,82.23460313107039,74.07813189958466,692.6551326735611,,148.1824133716911
211,2025-12-30 07:00:00,26.8235575571098,77.29409953335659,49.67854300930842,780.642904732941,,107.14041204631657
211,2025-12-30 08:00:00,22.431000200457454,68.8128969616332,49.93092723953436,532.9901702604186,,12.78201051150377
